Name,Type,Status,City,State_Province,Country,Latitude,Longitude,Google,Website,Facebook,Instagram,URL,Yelp,TripAdvisor,Untappd,GLINTCAP,ShopCiders,Alternate_Name,TTB
Spring Hill Cider Works,Producer,Active,Geneva,Ohio,USA,41.781744,-80.97225,https://maps.google.com/?cid=3444189531624313783,http://www.thewineryatspringhill.com/,,,http://www.thewineryatspringhill.com/,https://www.yelp.com/biz/the-winery-at-spring-hill-geneva,https://www.tripadvisor.com/Attraction_Review-g50369-d2254507,https://untappd.com/w/the-winery-at-spring-hill/304158,https://glintcap.org/results/commercial/medalists/spring-hill-cider-works/,,,OH-W-15078
Square Mile Cider,Producer,Active,Portland,Oregon,USA,45.541124,-122.676595,https://www.google.com/maps?cid=1334101927022279814,https://www.squaremilecider.com/,https://www.facebook.com/SquareMileCider,https://www.instagram.com/squaremilecider/,https://www.squaremilecider.com/,,,https://untappd.com/w/square-mile-cider-co/62094,http://glintcap.org/square-mile-cider-co/,,,OR-W-15187
St. James Winery,Producer,Active,St. James,Missouri,USA,38.009528,-91.609682,https://maps.google.com/?cid=7583960572543022735,http://www.stjameswinery.com/,,,http://www.stjameswinery.com/,https://www.yelp.com/biz/st-james-winery-saint-james,https://www.tripadvisor.com/Attraction_Review-g44879-d1903162,https://untappd.com/w/st-james-winery/282244,,,,
St. Vrain Cidery,Producer,Active,Longmont,Colorado,USA,40.1651663,-105.104967,https://maps.google.com/?cid=17224865106599925771,http://www.stvraincidery.com/,https://www.facebook.com/stvraincidery/,https://www.instagram.com/stvraincidery/,http://www.stvraincidery.com/,https://www.yelp.com/biz/st-vrain-cidery-longmont,https://www.tripadvisor.com/Attraction_Review-g33527-d12173022,https://untappd.com/w/st-vrain-cidery/316114,https://glintcap.org/results/commercial/medalists/st-vrain-cidery/,https://shopciders.com/st_vrain_cidery,,CO-W-21048
Stack Rock Cidery,Producer,Active,Boise,Idaho,USA,43.6025495,-116.7971847,https://maps.google.com/?cid=4232905871271975441,https://peacefulbelly.com/,https://www.facebook.com/Peaceful-Belly-360728775694,,https://peacefulbelly.com/,,,https://untappd.com/w/stack-rock-cidery/306890,,,Peaceful Belly Farm,
Standard Cider Company,Producer,Active,Washingtonville,New York,USA,41.432508,-74.162906,https://maps.google.com/?cid=14879175529322157336,http://www.brotherhood-winery.com/,,,http://www.brotherhood-winery.com/,https://www.yelp.com/biz/brotherhood-americas-oldest-winery-washingtonville,https://www.tripadvisor.com/Attraction_Review-g48806-d263783,https://untappd.com/w/standard-cider-company/82912,,,,
Star Cider,Producer,Active,Clifton Springs,New York,USA,42.866574,-77.2504058,https://www.google.com/maps?cid=13417468118852329215,http://www.starcidery.com/,https://www.facebook.com/StarCidery/,https://www.instagram.com/starcidery/,http://www.starcidery.com/,https://www.yelp.com/biz/star-cider-canandaigua,https://www.tripadvisor.com/Attraction_Review-g47405-d23080273,https://untappd.com/w/star-cider/260960,http://glintcap.org/star-cider/,,,NY-W-21137
Steelhead Cider,Producer,Active,Manson,Washington,USA,47.885564,-120.160256,https://maps.google.com/?cid=220704632175040462,,https://www.facebook.com/steelheadcider,,https://www.facebook.com/steelheadcider,https://www.yelp.com/biz/north-shore-cafe-manson-4,https://www.tripadvisor.com/Restaurant_Review-g58587-d8389655,https://untappd.com/w/steelhead-cider/217353,,,,
Stem Ciders,Producer,Active,Denver,Colorado,USA,39.761635,-104.983791,https://maps.google.com/?cid=14948853403840338868,http://stemciders.com/,https://www.facebook.com/stemciders/,https://www.instagram.com/stemciders/,http://stemciders.com/,https://www.yelp.com/biz/stem-ciders-denver,https://www.tripadvisor.com/Attraction_Review-g33388-d6701084,https://untappd.com/w/stem-ciders/102829,http://glintcap.org/stem-ciders/,https://shopciders.com/stem_ciders,,CO-W-21020
Sterling Cidery,Producer,Active,Sterling,New York,USA,43.316222,-76.704066,https://maps.google.com/?cid=5373271418467027478,,https://www.facebook.com/sterlingcidery,,https://www.facebook.com/sterlingcidery,https://www.yelp.com/biz/sterling-cidery-sterling,,https://untappd.com/w/sterling-cidery/220721,,,,NY-W-21251
Stoic Cider,Producer,Active,Prescott,Arizona,USA,34.748157,-112.670676,https://maps.google.com/?cid=17055851363950061801,http://stoiccider.com/,https://www.facebook.com/StoicCider/,https://www.instagram.com/stoiccider/,http://stoiccider.com/,,,https://untappd.com/w/stoic-cider/381562,https://glintcap.org/stoic-cider/,https://shopciders.com/stoic_cider,,AZ-W-21037
Stone & Key Cellars,Producer,Active,Montgomeryville,Pennsylvania,USA,40.252098,-75.238099,https://maps.google.com/?cid=4129715477347419476,http://stoneandkeycellars.com/,,,http://stoneandkeycellars.com/,https://www.yelp.com/biz/stone-and-key-cellars-montgomeryville,https://www.tripadvisor.com/Attraction_Review-g53228-d8639948,https://untappd.com/w/stone-and-key/148374,,https://shopciders.com/stone_key_cellars,,
Stone Circle Cider,Producer,Active,Estacada,Oregon,USA,45.27771,-122.284894,https://maps.google.com/?cid=6649334225519073300,http://stonecirclecider.com/,,,http://stonecirclecider.com/,,,https://untappd.com/w/stone-circle-cider/363582,https://glintcap.org/results/commercial/medalists/stone-circle-cider/,https://shopciders.com/stone_circle_cider,,
Stoney Ridge Winery,Producer,Active,Bryan,Ohio,USA,41.516257,-84.516839,https://maps.google.com/?cid=11251317941626772107,http://www.stoneyridgewinery.com/,https://www.facebook.com/stoneyridgewinery/,https://www.instagram.com/stoneyridgewineryohio/,http://www.stoneyridgewinery.com/,https://www.yelp.com/biz/stoney-ridge-farm-and-winery-bryan-2,https://www.tripadvisor.com/Attraction_Review-g50139-d2697870,https://untappd.com/w/stoney-ridge-winery/326596,https://glintcap.org/results/commercial/medalists/stoney-ridge-winery/,,,OH-W-174
Stoneybrook Cider,Producer,Active,South Hadley,Massachusetts,USA,42.250687,-72.55657,,http://www.stoneybrookcider.com/,https://www.facebook.com/stoneybrookcider/,,http://www.stoneybrookcider.com/,,,https://untappd.com/w/stoneybrook-cider/275785,https://glintcap.org/stoneybrook-cider/,,,MA-WS-21002
Stormalong Cider,Producer,Active,Sherborn,Massachusetts,USA,42.231425,-71.362237,https://www.google.com/maps?cid=9791117786097773397,https://www.stormalong.com/,https://www.facebook.com/stormalongcider/,https://www.instagram.com/stormalongcider/,https://www.stormalong.com/,,,https://untappd.com/w/stormalong-cider/182598,http://glintcap.org/stormalong-cider/,https://shopciders.com/stormalong_cider,,MA-W-21021
Stowe Cider,Producer,Active,Stowe,Vermont,USA,44.473504,-72.711986,https://maps.google.com/?cid=6993680314169906863,http://www.stowecider.com/,https://www.facebook.com/StoweCider,https://www.instagram.com/stowecider/,http://www.stowecider.com/,https://www.yelp.com/biz/stowe-cider-stowe-2,https://www.tripadvisor.com/Attraction_Review-g57415-d7191104,https://untappd.com/w/stowe-cider/78100,http://glintcap.org/stowe-cider/,https://shopciders.com/stowe_cider,,VT-W-21017
Summit Cider,Producer,Active,Coeur d'Alene,Idaho,USA,47.711663,-116.799732,https://maps.google.com/?cid=17252790846098955807,http://summitcider.com/,,,http://summitcider.com/,https://www.yelp.com/biz/summit-cider-coeur-d-alene,,https://untappd.com/w/summit-cider/168811,,,,
Sundog Cider,Producer,Active,Chatham,New York,USA,42.375812,-73.577789,https://www.google.com/maps?cid=10660805746356543775,http://www.sundogcider.com/,https://www.facebook.com/sundogcider/,,http://www.sundogcider.com/,,,https://untappd.com/w/sundog-cider/118699,,,,NY-W-15269
Sundström Cider,Producer,Active,Rhinebeck,New York,USA,41.953426,-73.792075,https://maps.google.com/?ftid=0x89dd7462330b9bf1:0xf27e0abd6f568613,http://www.sundstromcider.com/,,https://www.instagram.com/sundstromcider/,http://www.sundstromcider.com/,,,https://untappd.com/w/sundstra-m-cider/235426,,,,
Superstition Meadery,Producer,Active,Prescott,Arizona,USA,34.542158,-112.469423,https://maps.google.com/?cid=668607061333686059,http://www.superstitionmeadery.com/,,,http://www.superstitionmeadery.com/,https://www.yelp.com/biz/superstition-meadery-prescott,https://www.tripadvisor.com/Attraction_Review-g31323-d3491645,https://untappd.com/w/superstition-meadery/63311,,https://shopciders.com/superstition_meadery,,AZ-W-21091
Surf City Cider,Producer,Active,Felton,California,USA,37.051486,-122.076625,https://maps.google.com/?cid=13553121538671327214,http://www.surfcitycider.com/,,,http://www.surfcitycider.com/,https://www.yelp.com/biz/hallcrest-vineyards-felton,,https://untappd.com/w/hallcrest-vineyards/46060,,,,
Sweetland Orchard,Producer,Active,Webster,Minnesota,USA,44.569483,-93.460874,https://maps.google.com/?cid=4364334970918689288,http://sweetlandorchard.com/,,,http://sweetlandorchard.com/,https://www.yelp.com/biz/sweetland-orchard-webster,https://www.tripadvisor.com/Attraction_Review-g43627-d8299387,https://untappd.com/w/sweetland-orchard/81974,,https://shopciders.com/sweetland_orchard,,
Swift Cider,Producer,Active,Portland,Oregon,USA,45.577537,-122.651246,https://www.google.com/maps?cid=1421879404707890325,http://swiftcider.com/,,https://www.instagram.com/swiftcider/,http://swiftcider.com/,,,https://untappd.com/w/swift-cider/138445,http://glintcap.org/swift-cider/,https://shopciders.com/swift_cider,,OR-W-21025
Swilled Dog Hard Cider,Producer,Active,Franklin,West Virginia,USA,38.648376,-79.339701,https://maps.google.com/?cid=16690532979393529763,http://www.swilleddog.com/,https://www.facebook.com/swilleddog/,https://www.instagram.com/swilleddog/,http://www.swilleddog.com/,https://www.yelp.com/biz/swilled-dog-hard-cider-upper-tract,,https://untappd.com/w/swilled-dog/328114,https://glintcap.org/swilled-dog-hard-cider/,https://shopciders.com/swilled_dog_hard_cider,,WV-W-21023
Swine City Brewing,Producer,Active,Fairfield,Ohio,USA,39.348979,-84.530773,https://maps.google.com/?cid=8924831939041856710,http://www.swinecitybrewing.com/,,,http://www.swinecitybrewing.com/,https://www.yelp.com/biz/swine-city-brewing-fairfield,,https://untappd.com/w/swine-city-brewing/79100,,,,OH-W-21190
Talbott's Cider Company,Producer,Active,Palisade,Colorado,USA,39.097123,-108.349759,https://maps.google.com/?cid=11602953526890800348,http://talbottsciderco.com/,,https://www.instagram.com/talbottsciderco/,http://talbottsciderco.com/,,,https://untappd.com/w/talbotts-cider-company/229228,https://glintcap.org/results/commercial/medalists/talbotts-cider-company/,,,
Tapped Apple Cider,Producer,Active,Salida,California,USA,37.72005,-121.095104,https://maps.google.com/?cid=912509473508784937,http://www.tappedapplecider.com/,https://www.facebook.com/tappedapplecider/,https://www.instagram.com/tappedapplecider/,http://www.tappedapplecider.com/,https://www.yelp.com/biz/tapped-apple-hard-cider-salida,,https://untappd.com/w/tapped-apple-cider/403743,,,,CA-W-22276
Tapped Apple Winery,Producer,Active,Westerly,Rhode Island,USA,41.378713,-71.829973,https://maps.google.com/?cid=10176287117165487757,http://www.tappedapple.com/,https://www.facebook.com/tappedapplewinery,https://www.instagram.com/tapped_apple/,http://www.tappedapple.com/,https://www.yelp.com/biz/tapped-apple-winery-westerly,https://www.tripadvisor.com/Restaurant_Review-g54126-d12850300,https://untappd.com/w/tapped-apple/390852,http://glintcap.org/results/commercial/medalists/tapped-apple-winery/,,,RI-W-21007
Tart Hard Cider,Producer,Active,Olympia,Washington,USA,47.048558,-122.916386,https://maps.google.com/?cid=6277147073549619151,,https://www.facebook.com/TartHardCider/,https://www.instagram.com/tarthardcider/,https://www.instagram.com/tarthardcider/,https://www.instagram.com/tarthardcider/,,https://untappd.com/TartHardCider,,,,WA-W-21300
Texas Keeper Cider,Producer,Active,Manchaca,Texas,USA,30.125459,-97.818789,https://maps.google.com/?cid=4878585715150481608,http://www.texaskeeper.com/,,https://www.instagram.com/txkeepercider/,http://www.texaskeeper.com/,https://www.yelp.com/biz/texas-keeper-manchaca,https://www.tripadvisor.com/Attraction_Review-g56223-d10391527,https://untappd.com/w/texas-keeper-cider/151892,http://glintcap.org/texas-keeper-cider/,https://shopciders.com/texas_keeper_cider,,TX-W-21076
The Apiary Ciderworks & Meadery,Producer,Active,Carpinteria,California,USA,34.403787,-119.533955,https://maps.google.com/?cid=13800848355247046784,https://drinkapiary.com/,,https://www.instagram.com/apiary_/,https://drinkapiary.com/,https://www.yelp.com/biz/the-apiary-carpinteria,,https://untappd.com/w/the-apiary-ciderworks-and-meadery/268702,,,,
The BottleHouse Brewing Company,Producer,Active,Cleveland,Ohio,USA,41.503728,-81.565883,https://maps.google.com/?cid=14872373864961139551,https://thebottlehousebrewingcompany.com/,,,https://thebottlehousebrewingcompany.com/,https://www.yelp.com/biz/the-bottlehouse-brewing-company-cleveland-heights,https://www.tripadvisor.com/Restaurant_Review-g50208-d3332297,https://untappd.com/w/the-bottlehouse-brewing-company/32126,https://glintcap.org/results/commercial/medalists/the-bottlehouse-brewery-meadery/,,,
The Cider Farm,Producer,Active,Mineral Point,Wisconsin,USA,42.859997,-90.179847,https://www.google.com/maps?cid=4628939322097981132,http://www.theciderfarm.com/,,,http://www.theciderfarm.com/,,,https://untappd.com/w/the-cider-farm/235550,http://glintcap.org/the-cider-farm/,https://shopciders.com/the_cider_farm,,WI-W-21089
The Gorge White House,Producer,Active,Hood River,Oregon,USA,45.657903,-121.513087,https://maps.google.com/?cid=15427502203499293995,http://thegorgewhitehouse.com/,,,http://thegorgewhitehouse.com/,https://www.yelp.com/biz/the-gorge-white-house-hood-river,https://www.tripadvisor.com/Attraction_Review-g51909-d8017662,https://untappd.com/w/the-gorge-white-house/94490,,,,
The Hive Winery,Producer,Active,Layton,Utah,USA,41.066943,-111.988221,https://maps.google.com/?cid=12566442350223628142,http://www.thehivewinery.com/,,,http://www.thehivewinery.com/,https://www.yelp.com/biz/the-hive-winery-layton,https://www.tripadvisor.com/Attraction_Review-g57041-d6215063,https://untappd.com/w/the-hive-winery/92139,,,,
The Infinite Monkey Theorem,Producer,Active,Denver,Colorado,USA,39.764124,-104.977492,https://www.google.com/maps?cid=15985394735088977208,http://www.theinfinitemonkeytheorem.com/,,,http://www.theinfinitemonkeytheorem.com/,https://www.yelp.com/biz/the-infinite-monkey-theorem-denver,https://www.tripadvisor.com/Attraction_Review-g33388-d6206485,https://untappd.com/w/the-infinite-monkey-theorem-winery/107121,http://glintcap.org/the-infinite-monkey-theorem/,,,CO-W-15079
The Old Mine Cider Company,Producer,Active,Erie,Colorado,USA,40.049115,-105.047549,https://maps.google.com/?cid=10595580658092782014,http://theoldmine.com/,,,http://theoldmine.com/,https://www.yelp.com/biz/the-old-mine-cidery-and-brewpub-erie,https://www.tripadvisor.com/Restaurant_Review-g33413-d6415701,https://untappd.com/w/the-old-mine/100079,https://glintcap.org/results/commercial/medalists/the-old-mine-cider-company/,,,CO-W-21018
The Vineyard at Hershey,Producer,Active,Hershey,Pennsylvania,USA,40.195364,-76.675429,https://maps.google.com/?cid=11427839448036843908,http://vineyardathershey.com/,,,http://vineyardathershey.com/,https://www.yelp.com/biz/the-vineyard-at-hershey-middletown-2,https://www.tripadvisor.com/Attraction_Review-g53177-d2531082,https://untappd.com/w/the-brewery-at-hershey/61022,,,,
Thirsty Owl Wine Company,Producer,Active,Ovid,New York,USA,42.695268,-76.742662,https://maps.google.com/?cid=269398734239958110,http://www.thirstyowl.com/,,,http://www.thirstyowl.com/,https://www.yelp.com/biz/thirsty-owl-wine-company-ovid,https://www.tripadvisor.com/Attraction_Review-g48350-d3569382,https://untappd.com/w/thirsty-owl/195402,,,,
Thomas Family Winery,Producer,Active,Madison,Indiana,USA,38.734786,-85.378285,https://maps.google.com/?cid=1517860577029357124,http://www.thomasfamilywinery.us/,https://www.facebook.com/ThomasFamilyWinery,,http://www.thomasfamilywinery.us/,https://www.yelp.com/biz/thomas-family-winery-madison,https://www.tripadvisor.com/Attraction_Review-g37289-d2490572,https://untappd.com/w/thomas-family-winery/6018,,,Gale's Hard Cider,IN-W-67
Thompson's Cider Mill,Producer,Active,Croton-on-Hudson,New York,USA,41.216094,-73.829235,https://maps.google.com/?cid=17290851886163875179,https://www.thompsonscidermill.com/,https://www.facebook.com/ThompsonsCiderMill,,https://www.thompsonscidermill.com/,https://www.yelp.com/biz/thompsons-cider-mill-croton-on-hudson,,https://untappd.com/w/thompson-s-cider-mill/398665,,,,NY-W-21243
Thor's Hard Cider,Producer,Active,Stillwater,Minnesota,USA,45.042138,-92.865744,https://maps.google.com/?cid=16250618587804183842,https://www.thorshardcider.com/,https://www.facebook.com/thorshardcider/,https://www.instagram.com/thorshardcider/,https://www.thorshardcider.com/,https://www.yelp.com/biz/aamodts-apple-farm-stillwater,https://www.tripadvisor.com/Attraction_Review-g43552-d7146001,https://untappd.com/w/thors-hard-cider/345130,https://glintcap.org/thors-hard-cider/,https://shopciders.com/thor_s_hard_cider,,MN-W-21041
Threadbare Cider,Producer,Active,Pittsburgh,Pennsylvania,USA,40.460471,-79.988895,https://maps.google.com/?cid=7094659481938293243,https://threadbarecider.com/,,https://www.instagram.com/threadbarecider/,https://threadbarecider.com/,https://www.yelp.com/biz/threadbare-cider-house-pittsburgh,https://www.tripadvisor.com/Restaurant_Review-g53449-d13206373,https://untappd.com/w/threadbare-cider-house-meadery/365587,https://glintcap.org/results/commercial/medalists/threadbare-cider/,https://shopciders.com/threadbare_cider_and_mead,,PA-W-21380
Three Brothers Wineries & Estates,Producer,Active,Geneva,New York,USA,42.820685,-76.926299,https://www.google.com/maps?cid=14242304132257134000,http://www.3brotherswinery.com/,,https://www.instagram.com/3broswine/,http://www.3brotherswinery.com/,https://www.yelp.com/biz/three-brothers-wineries-and-estates-geneva,https://www.tripadvisor.com/Attraction_Review-g47777-d2412547,https://untappd.com/w/war-horse-brewing-company/4110,http://glintcap.org/three-brothers-wineries-estates/,,,
Tieton Cider Works,Producer,Active,Yakima,Washington,USA,46.615859,-120.521786,https://www.google.com/maps?cid=9208093896298438407,http://tietonciderworks.com/,,https://www.instagram.com/tietonciderworks/,http://tietonciderworks.com/,https://www.yelp.com/biz/tieton-cider-works-yakima,https://www.tripadvisor.com/Attraction_Review-g58838-d7991577,https://untappd.com/w/tieton-cider-works/10804,http://glintcap.org/tieton-cider-works/,https://shopciders.com/tieton_cider_works,,WA-W-15429
Tilted Shed Ciderworks,Producer,Active,Windsor,California,USA,38.536915,-122.805436,https://maps.google.com/?cid=15958152535454169919,http://www.tiltedshed.com/,,https://www.instagram.com/tiltedshed/,http://www.tiltedshed.com/,https://www.yelp.com/biz/tilted-shed-ciderworks-windsor,,https://untappd.com/w/tilted-shed-ciderworks/34412,http://glintcap.org/tilted-shed-ciderworks/,https://shopciders.com/tilted_shed_ciderworks,,CA-W-17526
Tilted Tree Cidery,Producer,Active,Tacoma,Washington,USA,47.246254,-122.469309,https://maps.google.com/?ftid=0x5490553e25f1f86b:0x8d283b574b09d314,https://ellensburgbeerandcider.com/,,,https://ellensburgbeerandcider.com/,,,https://untappd.com/w/tilted-tree/221970,,,Ellensburg Brewing Co.,
TinCap Winery,Producer,Active,Wilmington,Ohio,USA,39.435254,-83.842436,https://maps.google.com/?cid=13425563409804896821,http://www.tincapcider.com/,,https://www.instagram.com/tincapcider/,http://www.tincapcider.com/,https://www.yelp.com/biz/tincap-wilmington,https://www.tripadvisor.com/Attraction_Review-g51162-d14111063,https://untappd.com/w/tincap/354799,,,,OH-W-21108
